jMRUI Data Textfile

Filename: PCr2.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.8916E0	2.1454E0	1.5246E-4	-2.3218E-2
2.8202E0	2.2679E0	1.5247E-4	-2.3026E-2
2.7164E0	2.3695E0	1.5235E-4	-2.2834E-2
2.5828E0	2.4463E0	1.5141E-4	-2.2642E-2
2.4227E0	2.4946E0	1.5109E-4	-2.2448E-2
2.24E0	2.5112E0	1.5252E-4	-2.2256E-2
2.0389E0	2.4936E0	1.5256E-4	-2.2065E-2
1.8242E0	2.44E0	1.5166E-4	-2.1873E-2
1.6011E0	2.3492E0	1.5166E-4	-2.1681E-2
1.3746E0	2.221E0	1.5123E-4	-2.1489E-2
1.1501E0	2.0559E0	1.5053E-4	-2.1296E-2
9.3277E-1	1.855E0	1.5029E-4	-2.1103E-2
7.2773E-1	1.6207E0	1.511E-4	-2.091E-2
5.3968E-1	1.3555E0	1.5254E-4	-2.0718E-2
3.7294E-1	1.0632E0	1.5271E-4	-2.0527E-2
2.3132E-1	7.4781E-1	1.519E-4	-2.0336E-2
1.1801E-1	4.1407E-1	1.5155E-4	-2.0144E-2
3.5537E-2	6.7122E-2	1.504E-4	-1.9952E-2
-1.4353E-2	-2.8756E-1	1.4965E-4	-1.9759E-2
-3.0682E-2	-6.443E-1	1.4967E-4	-1.9566E-2
-1.3293E-2	-9.9732E-1	1.4959E-4	-1.9373E-2
3.7149E-2	-1.3409E0	1.5015E-4	-1.918E-2
1.1917E-1	-1.6694E0	1.5094E-4	-1.8987E-2
2.3053E-1	-1.9777E0	1.5157E-4	-1.8796E-2
3.6825E-1	-2.2607E0	1.5187E-4	-1.8604E-2
5.2872E-1	-2.5142E0	1.5206E-4	-1.8412E-2
7.0773E-1	-2.7344E0	1.5232E-4	-1.822E-2
9.0062E-1	-2.9182E0	1.5147E-4	-1.8028E-2
1.1024E0	-3.0632E0	1.5157E-4	-1.7835E-2
1.3077E0	-3.1681E0	1.523E-4	-1.7643E-2
1.5111E0	-3.2319E0	1.5234E-4	-1.7452E-2
1.7074E0	-3.255E0	1.5186E-4	-1.726E-2
1.8911E0	-3.2383E0	1.5065E-4	-1.7068E-2
2.0572E0	-3.1834E0	1.5047E-4	-1.6875E-2
2.2012E0	-3.093E0	1.5134E-4	-1.6682E-2
2.3188E0	-2.9703E0	1.513E-4	-1.649E-2
2.4063E0	-2.8189E0	1.514E-4	-1.6298E-2
2.4608E0	-2.6434E0	1.5129E-4	-1.6106E-2
2.4801E0	-2.4483E0	1.5084E-4	-1.5914E-2
2.4626E0	-2.2388E0	1.5034E-4	-1.5721E-2
2.4075E0	-2.0199E0	1.5191E-4	-1.5527E-2
2.3151E0	-1.797E0	1.5308E-4	-1.5336E-2
2.1862E0	-1.5752E0	1.5294E-4	-1.5144E-2
2.0225E0	-1.3595E0	1.5338E-4	-1.4952E-2
1.8262E0	-1.1546E0	1.5344E-4	-1.4761E-2
1.6006E0	-9.6485E-1	1.5343E-4	-1.4569E-2
1.3491E0	-7.9395E-1	1.535E-4	-1.4378E-2
1.0761E0	-6.4513E-1	1.522E-4	-1.4186E-2
7.8589E-1	-5.2097E-1	1.515E-4	-1.3993E-2
4.8344E-1	-4.2333E-1	1.5228E-4	-1.38E-2
1.7374E-1	-3.5338E-1	1.5276E-4	-1.3608E-2
-1.3813E-1	-3.1152E-1	1.5307E-4	-1.3416E-2
-4.4716E-1	-2.9745E-1	1.537E-4	-1.3224E-2
-7.4848E-1	-3.1014E-1	1.5447E-4	-1.3033E-2
-1.0375E0	-3.4792E-1	1.5373E-4	-1.2842E-2
-1.31E0	-4.0848E-1	1.533E-4	-1.265E-2
-1.5622E0	-4.8899E-1	1.5253E-4	-1.2459E-2
-1.791E0	-5.8615E-1	1.5078E-4	-1.2267E-2
-1.9936E0	-6.963E-1	1.4982E-4	-1.2074E-2
-2.1681E0	-8.1551E-1	1.4837E-4	-1.1881E-2
-2.3131E0	-9.397E-1	1.4791E-4	-1.1686E-2
-2.428E0	-1.0647E0	1.5084E-4	-1.1492E-2
-2.5129E0	-1.1864E0	1.5341E-4	-1.1301E-2
-2.5683E0	-1.301E0	1.5369E-4	-1.1111E-2
-2.5957E0	-1.4046E0	1.5299E-4	-1.092E-2
-2.5968E0	-1.494E0	1.5154E-4	-1.0729E-2
-2.574E0	-1.5662E0	1.4981E-4	-1.0536E-2
-2.53E0	-1.6188E0	1.4881E-4	-1.0342E-2
-2.468E0	-1.6498E0	1.5009E-4	-1.0149E-2
-2.3912E0	-1.658E0	1.51E-4	-9.9564E-3
-2.3031E0	-1.6425E0	1.5165E-4	-9.7645E-3
-2.2073E0	-1.6032E0	1.5206E-4	-9.5725E-3
-2.1071E0	-1.5407E0	1.5276E-4	-9.3807E-3
-2.0059E0	-1.4558E0	1.5334E-4	-9.1896E-3
-1.9068E0	-1.3501E0	1.5302E-4	-8.9988E-3
-1.8125E0	-1.2256E0	1.5176E-4	-8.8074E-3
-1.7255E0	-1.0847E0	1.5092E-4	-8.6153E-3
-1.6476E0	-9.3013E-1	1.4995E-4	-8.4232E-3
-1.5804E0	-7.6486E-1	1.4895E-4	-8.2306E-3
-1.5248E0	-5.9202E-1	1.4833E-4	-8.0378E-3
-1.4814E0	-4.1481E-1	1.4772E-4	-7.8445E-3
-1.45E0	-2.3639E-1	1.4802E-4	-7.6513E-3
-1.4301E0	-5.9854E-2	1.4858E-4	-7.458E-3
-1.4208E0	1.1194E-1	1.5044E-4	-7.2655E-3
-1.4206E0	2.7638E-1	1.5162E-4	-7.0747E-3
-1.4278E0	4.3119E-1	1.5151E-4	-6.8844E-3
-1.4402E0	5.7449E-1	1.4977E-4	-6.6936E-3
-1.4557E0	7.0482E-1	1.4764E-4	-6.501E-3
-1.4716E0	8.212E-1	1.4654E-4	-6.3075E-3
-1.4857E0	9.2311E-1	1.4596E-4	-6.1143E-3
-1.4953E0	1.0105E0	1.4531E-4	-5.9202E-3
-1.4981E0	1.0839E0	1.4622E-4	-5.7262E-3
-1.4921E0	1.1441E0	1.4741E-4	-5.5328E-3
-1.4752E0	1.1924E0	1.4932E-4	-5.34E-3
-1.4458E0	1.2304E0	1.5064E-4	-5.148E-3
-1.4029E0	1.2601E0	1.5221E-4	-4.9559E-3
-1.3455E0	1.2836E0	1.5381E-4	-4.7648E-3
-1.2735E0	1.303E0	1.5478E-4	-4.5744E-3
-1.1868E0	1.3209E0	1.5461E-4	-4.3844E-3
-1.0862E0	1.3394E0	1.5282E-4	-4.1935E-3
-9.7267E-1	1.3608E0	1.5118E-4	-4.0007E-3
-8.4775E-1	1.387E0	1.5144E-4	-3.8071E-3
-7.1333E-1	1.4199E0	1.5263E-4	-3.6151E-3
-5.7165E-1	1.4608E0	1.5282E-4	-3.4237E-3
-4.2522E-1	1.5108E0	1.5303E-4	-3.2319E-3
-2.7678E-1	1.5705E0	1.5337E-4	-3.0406E-3
-1.2916E-1	1.6401E0	1.5323E-4	-2.8497E-3
1.4728E-2	1.7193E0	1.5196E-4	-2.6588E-3
1.5203E-1	1.8073E0	1.5056E-4	-2.4664E-3
2.8001E-1	1.9028E0	1.4994E-4	-2.2739E-3
3.9615E-1	2.0041E0	1.4947E-4	-2.0821E-3
4.9821E-1	2.1092E0	1.479E-4	-1.8899E-3
5.8433E-1	2.2154E0	1.4689E-4	-1.6963E-3
6.5304E-1	2.3202E0	1.4709E-4	-1.503E-3
7.0337E-1	2.4204E0	1.4731E-4	-1.3102E-3
7.3485E-1	2.513E0	1.4792E-4	-1.1176E-3
7.4754E-1	2.5948E0	1.4797E-4	-9.2565E-4
7.4208E-1	2.6626E0	1.4799E-4	-7.334E-4
7.196E-1	2.7136E0	1.4742E-4	-5.4133E-4
6.8179E-1	2.7448E0	1.4711E-4	-3.4834E-4
6.3083E-1	2.7538E0	1.4727E-4	-1.5567E-4
5.693E-1	2.7386E0	1.4739E-4	3.7061E-5
5.0018E-1	2.6974E0	1.4765E-4	2.2977E-4
4.2676E-1	2.6293E0	1.4845E-4	4.2235E-4
3.5251E-1	2.5336E0	1.49E-4	6.1413E-4
2.8107E-1	2.4105E0	1.4887E-4	8.0619E-4
2.1608E-1	2.2605E0	1.4882E-4	9.9854E-4
1.6111E-1	2.0851E0	1.4894E-4	1.1912E-3
1.1957E-1	1.8861E0	1.4964E-4	1.3836E-3
9.4594E-2	1.6661E0	1.4957E-4	1.5755E-3
8.8969E-2	1.4281E0	1.4973E-4	1.7689E-3
1.0503E-1	1.1756E0	1.517E-4	1.9617E-3
1.4459E-1	9.1254E-1	1.5372E-4	2.1524E-3
2.089E-1	6.4314E-1	1.5403E-4	2.3425E-3
2.9857E-1	3.719E-1	1.5353E-4	2.5329E-3
4.1355E-1	1.034E-1	1.5172E-4	2.7239E-3
5.531E-1	-1.5774E-1	1.5023E-4	2.9166E-3
7.1583E-1	-4.0702E-1	1.4985E-4	3.11E-3
8.9966E-1	-6.401E-1	1.5048E-4	3.3024E-3
1.1019E0	-8.5297E-1	1.5064E-4	3.4943E-3
1.3193E0	-1.042E0	1.5075E-4	3.686E-3
1.548E0	-1.2041E0	1.5029E-4	3.8778E-3
1.7839E0	-1.3368E0	1.4997E-4	4.0696E-3
2.0223E0	-1.438E0	1.4906E-4	4.2613E-3
2.2585E0	-1.5067E0	1.4752E-4	4.4541E-3
2.4875E0	-1.5423E0	1.4723E-4	4.6478E-3
2.7045E0	-1.5451E0	1.4807E-4	4.8408E-3
2.9045E0	-1.5161E0	1.4823E-4	5.0327E-3
3.083E0	-1.457E0	1.4799E-4	5.2258E-3
3.2355E0	-1.3704E0	1.4916E-4	5.4184E-3
3.3583E0	-1.2593E0	1.4966E-4	5.6101E-3
3.448E0	-1.1273E0	1.495E-4	5.8016E-3
3.5018E0	-9.786E-1	1.488E-4	5.9943E-3
3.5177E0	-8.1779E-1	1.4934E-4	6.1874E-3
3.4944E0	-6.497E-1	1.5055E-4	6.3795E-3
3.4313E0	-4.7935E-1	1.5095E-4	6.5708E-3
3.3286E0	-3.1185E-1	1.5055E-4	6.7623E-3
3.1874E0	-1.5221E-1	1.4987E-4	6.9546E-3
3.0096E0	-5.3086E-3	1.4994E-4	7.1478E-3
2.7976E0	1.2429E-1	1.5104E-4	7.3401E-3
2.5547E0	2.3243E-1	1.5187E-4	7.5318E-3
2.2849E0	3.1544E-1	1.5235E-4	7.7229E-3
1.9926E0	3.7023E-1	1.5234E-4	7.9139E-3
1.6826E0	3.9441E-1	1.5156E-4	8.1046E-3
1.3602E0	3.8628E-1	1.4936E-4	8.2961E-3
1.0308E0	3.4492E-1	1.4736E-4	8.4902E-3
