jMRUI Data Textfile

Filename: NAA.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-8.4570E+02	-4.4835E+02	2.6216E+04	1.0782E+03
-8.3261E+02	-3.9990E+02	2.6216E+04	1.0807E+03
-8.1800E+02	-3.5363E+02	2.6216E+04	1.0832E+03
-8.0202E+02	-3.0953E+02	2.6216E+04	1.0857E+03
-7.8479E+02	-2.6759E+02	2.6216E+04	1.0883E+03
-7.6646E+02	-2.2779E+02	2.6216E+04	1.0908E+03
-7.4716E+02	-1.9012E+02	2.6216E+04	1.0933E+03
-7.2702E+02	-1.5454E+02	2.6216E+04	1.0958E+03
-7.0613E+02	-1.2102E+02	2.6216E+04	1.0983E+03
-6.8462E+02	-8.9511E+01	2.6216E+04	1.1008E+03
-6.6260E+02	-5.9984E+01	2.6216E+04	1.1034E+03
-6.4017E+02	-3.2396E+01	2.6216E+04	1.1059E+03
-6.1743E+02	-6.6959E+00	2.6216E+04	1.1084E+03
-5.9445E+02	1.7170E+01	2.6216E+04	1.1109E+03
-5.7133E+02	3.9254E+01	2.6216E+04	1.1134E+03
-5.4816E+02	5.9610E+01	2.6216E+04	1.1160E+03
-5.2501E+02	7.8293E+01	2.6216E+04	1.1185E+03
-5.0195E+02	9.5363E+01	2.6216E+04	1.1210E+03
-4.7904E+02	1.1088E+02	2.6216E+04	1.1235E+03
-4.5634E+02	1.2491E+02	2.6216E+04	1.1260E+03
-4.3391E+02	1.3751E+02	2.6216E+04	1.1286E+03
-4.1180E+02	1.4874E+02	2.6216E+04	1.1311E+03
-3.9007E+02	1.5867E+02	2.6216E+04	1.1336E+03
-3.6874E+02	1.6736E+02	2.6216E+04	1.1361E+03
-3.4785E+02	1.7486E+02	2.6216E+04	1.1386E+03
-3.2745E+02	1.8124E+02	2.6216E+04	1.1411E+03
-3.0757E+02	1.8656E+02	2.6216E+04	1.1437E+03
-2.8823E+02	1.9088E+02	2.6216E+04	1.1462E+03
-2.6944E+02	1.9426E+02	2.6216E+04	1.1487E+03
-2.5124E+02	1.9676E+02	2.6216E+04	1.1512E+03
-2.3363E+02	1.9843E+02	2.6216E+04	1.1537E+03
-2.1663E+02	1.9933E+02	2.6216E+04	1.1563E+03
-2.0026E+02	1.9952E+02	2.6216E+04	1.1588E+03
-1.8451E+02	1.9904E+02	2.6216E+04	1.1613E+03
-1.6939E+02	1.9794E+02	2.6216E+04	1.1638E+03
-1.5490E+02	1.9629E+02	2.6216E+04	1.1663E+03
-1.4105E+02	1.9412E+02	2.6216E+04	1.1688E+03
-1.2784E+02	1.9149E+02	2.6216E+04	1.1714E+03
-1.1525E+02	1.8843E+02	2.6216E+04	1.1739E+03
-1.0328E+02	1.8499E+02	2.6216E+04	1.1764E+03
-9.1924E+01	1.8120E+02	2.6216E+04	1.1789E+03
-8.1176E+01	1.7711E+02	2.6216E+04	1.1814E+03
-7.1023E+01	1.7276E+02	2.6216E+04	1.1840E+03
-6.1451E+01	1.6817E+02	2.6216E+04	1.1865E+03
-5.2449E+01	1.6339E+02	2.6216E+04	1.1890E+03
-4.4002E+01	1.5844E+02	2.6216E+04	1.1915E+03
-3.6098E+01	1.5336E+02	2.6216E+04	1.1940E+03
-2.8720E+01	1.4817E+02	2.6216E+04	1.1966E+03
-2.1851E+01	1.4291E+02	2.6216E+04	1.1991E+03
-1.5475E+01	1.3758E+02	2.6216E+04	1.2016E+03
-9.5746E+00	1.3222E+02	2.6216E+04	1.2041E+03
-4.1325E+00	1.2685E+02	2.6216E+04	1.2066E+03
8.6888E-01	1.2148E+02	2.6216E+04	1.2091E+03
5.4477E+00	1.1614E+02	2.6216E+04	1.2117E+03
9.6221E+00	1.1084E+02	2.6216E+04	1.2142E+03
1.3410E+01	1.0560E+02	2.6216E+04	1.2167E+03
1.6829E+01	1.0043E+02	2.6216E+04	1.2192E+03
1.9898E+01	9.5341E+01	2.6216E+04	1.2217E+03
2.2634E+01	9.0347E+01	2.6216E+04	1.2243E+03
2.5054E+01	8.5457E+01	2.6216E+04	1.2268E+03
2.7177E+01	8.0680E+01	2.6216E+04	1.2293E+03
2.9019E+01	7.6026E+01	2.6216E+04	1.2318E+03
3.0598E+01	7.1501E+01	2.6216E+04	1.2343E+03
3.1927E+01	6.7108E+01	2.6216E+04	1.2369E+03
3.3025E+01	6.2852E+01	2.6216E+04	1.2394E+03
3.3906E+01	5.8739E+01	2.6216E+04	1.2419E+03
3.4586E+01	5.4771E+01	2.6216E+04	1.2444E+03
3.5079E+01	5.0951E+01	2.6216E+04	1.2469E+03
3.5398E+01	4.7279E+01	2.6216E+04	1.2495E+03
3.5558E+01	4.3757E+01	2.6216E+04	1.2520E+03
3.5571E+01	4.0384E+01	2.6216E+04	1.2545E+03
3.5451E+01	3.7162E+01	2.6216E+04	1.2570E+03
3.5209E+01	3.4088E+01	2.6216E+04	1.2595E+03
3.4855E+01	3.1162E+01	2.6216E+04	1.2621E+03
3.4402E+01	2.8381E+01	2.6216E+04	1.2646E+03
3.3859E+01	2.5744E+01	2.6216E+04	1.2671E+03
3.3237E+01	2.3248E+01	2.6216E+04	1.2696E+03
3.2546E+01	2.0890E+01	2.6216E+04	1.2721E+03
3.1792E+01	1.8666E+01	2.6216E+04	1.2747E+03
3.0984E+01	1.6574E+01	2.6216E+04	1.2772E+03
3.0131E+01	1.4610E+01	2.6216E+04	1.2797E+03
2.9240E+01	1.2770E+01	2.6216E+04	1.2822E+03
2.8318E+01	1.1050E+01	2.6216E+04	1.2847E+03
2.7370E+01	9.4462E+00	2.6216E+04	1.2872E+03
2.6403E+01	7.9542E+00	2.6216E+04	1.2898E+03
2.5422E+01	6.5698E+00	2.6216E+04	1.2923E+03
2.4433E+01	5.2889E+00	2.6216E+04	1.2948E+03
2.3441E+01	4.1070E+00	2.6216E+04	1.2973E+03
2.2448E+01	3.0200E+00	2.6216E+04	1.2998E+03
2.1459E+01	2.0234E+00	2.6216E+04	1.3024E+03
2.0478E+01	1.1129E+00	2.6216E+04	1.3049E+03
1.9508E+01	2.8422E-01	2.6216E+04	1.3074E+03
1.8552E+01	-4.6676E-01	2.6216E+04	1.3099E+03
1.7612E+01	-1.1441E+00	2.6216E+04	1.3124E+03
1.6690E+01	-1.7520E+00	2.6216E+04	1.3150E+03
1.5789E+01	-2.2944E+00	2.6216E+04	1.3175E+03
1.4910E+01	-2.7754E+00	2.6216E+04	1.3200E+03
1.4056E+01	-3.1985E+00	2.6216E+04	1.3225E+03
1.3226E+01	-3.5674E+00	2.6216E+04	1.3250E+03
1.2421E+01	-3.8857E+00	2.6216E+04	1.3276E+03
