jMRUI Data Textfile

Filename: lip_c.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.333E-2  
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 1E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-8.4435E-2	-2.4135E-2	5.4712E-8	1.3489E-2
-8.6443E-2	-1.8141E-2	2.5746E-8	1.3509E-2
-8.8089E-2	-1.1932E-2	1.8335E-8	1.3528E-2
-8.9345E-2	-5.5221E-3	3.2701E-8	1.3548E-2
-9.0182E-2	1.0714E-3	6.4257E-8	1.3568E-2
-9.057E-2	7.8267E-3	1.0499E-7	1.3588E-2
-9.048E-2	1.4718E-2	1.4598E-7	1.3607E-2
-8.9885E-2	2.1713E-2	1.8025E-7	1.3627E-2
-8.8759E-2	2.8777E-2	2.0478E-7	1.3647E-2
-8.7078E-2	3.587E-2	2.2081E-7	1.3667E-2
-8.4821E-2	4.2946E-2	2.3212E-7	1.3686E-2
-8.1972E-2	4.9958E-2	2.4225E-7	1.3706E-2
-7.8519E-2	5.6852E-2	2.5192E-7	1.3726E-2
-7.4455E-2	6.3573E-2	2.58E-7	1.3745E-2
-6.9778E-2	7.0062E-2	2.5448E-7	1.3765E-2
-6.4494E-2	7.6258E-2	2.3473E-7	1.3785E-2
-5.8613E-2	8.21E-2	1.9431E-7	1.3804E-2
-5.2154E-2	8.7524E-2	1.3289E-7	1.3824E-2
-4.5143E-2	9.2467E-2	5.4878E-8	1.3844E-2
-3.7612E-2	9.6869E-2	-3.1376E-8	1.3864E-2
-2.9601E-2	1.0067E-1	-1.1518E-7	1.3883E-2
-2.1158E-2	1.0381E-1	-1.8551E-7	1.3903E-2
-1.2337E-2	1.0624E-1	-2.3315E-7	1.3923E-2
-3.1995E-3	1.0791E-1	-2.5287E-7	1.3943E-2
6.1874E-3	1.0878E-1	-2.4521E-7	1.3963E-2
1.575E-2	1.0881E-1	-2.169E-7	1.3982E-2
2.541E-2	1.0796E-1	-1.7911E-7	1.4002E-2
3.5085E-2	1.0623E-1	-1.4365E-7	1.4022E-2
4.4687E-2	1.0359E-1	-1.1879E-7	1.4042E-2
5.4128E-2	1.0004E-1	-1.0658E-7	1.4062E-2
6.3316E-2	9.5592E-2	-1.0323E-7	1.4081E-2
7.216E-2	9.025E-2	-1.0199E-7	1.4101E-2
8.0568E-2	8.4043E-2	-9.6937E-8	1.4121E-2
8.8451E-2	7.7004E-2	-8.5637E-8	1.4141E-2
9.572E-2	6.9178E-2	-6.9705E-8	1.416E-2
1.0229E-1	6.0619E-2	-5.3401E-8	1.418E-2
1.0809E-1	5.1389E-2	-4.1219E-8	1.42E-2
1.1304E-1	4.1561E-2	-3.5674E-8	1.422E-2
1.1707E-1	3.1215E-2	-3.6254E-8	1.4239E-2
1.2014E-1	2.0439E-2	-3.9875E-8	1.4259E-2
1.2218E-1	9.3278E-3	-4.2514E-8	1.4279E-2
1.2316E-1	-2.0182E-3	-4.1103E-8	1.4299E-2
1.2305E-1	-1.3494E-2	-3.4674E-8	1.4318E-2
1.2183E-1	-2.4989E-2	-2.4197E-8	1.4338E-2
1.195E-1	-3.6394E-2	-1.134E-8	1.4358E-2
1.1605E-1	-4.7594E-2	2.9587E-9	1.4378E-2
1.1152E-1	-5.8477E-2	1.911E-8	1.4397E-2
1.0591E-1	-6.8931E-2	3.835E-8	1.4417E-2
9.9289E-2	-7.8847E-2	6.1532E-8	1.4437E-2
9.1691E-2	-8.8121E-2	8.8134E-8	1.4457E-2
8.3186E-2	-9.6652E-2	1.1605E-7	1.4476E-2
