jMRUI Data Textfile

Filename: lip_c_correct.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.4417E-1	-2.4124E-1	1.7801E-8	1.7722E-2
1.0703E-1	-2.6196E-1	4.2021E-8	1.7742E-2
6.6993E-2	-2.7683E-1	6.6695E-8	1.7762E-2
2.4983E-2	-2.8547E-1	8.8124E-8	1.7781E-2
-1.8014E-2	-2.8763E-1	1.0256E-7	1.7801E-2
-6.0989E-2	-2.8323E-1	1.0671E-7	1.7821E-2
-1.0293E-1	-2.7233E-1	9.868E-8	1.7841E-2
-1.4286E-1	-2.5517E-1	7.8869E-8	1.7861E-2
-1.7983E-1	-2.3213E-1	5.0123E-8	1.788E-2
-2.1297E-1	-2.0372E-1	1.6997E-8	1.79E-2
-2.4152E-1	-1.7058E-1	-1.5542E-8	1.792E-2
-2.6479E-1	-1.3348E-1	-4.3398E-8	1.794E-2
-2.8225E-1	-9.3258E-2	-6.4168E-8	1.796E-2
-2.935E-1	-5.0845E-2	-7.7434E-8	1.7979E-2
-2.9828E-1	-7.2085E-3	-8.4558E-8	1.7999E-2
-2.9649E-1	3.6654E-2	-8.8071E-8	1.8019E-2
-2.8817E-1	7.9745E-2	-9.0717E-8	1.8039E-2
-2.7353E-1	1.2109E-1	-9.4348E-8	1.8059E-2
-2.5292E-1	1.5975E-1	-9.8991E-8	1.8079E-2
-2.2683E-1	1.9487E-1	-1.0248E-7	1.8098E-2
-1.9586E-1	2.2567E-1	-1.0092E-7	1.8118E-2
-1.6074E-1	2.5147E-1	-8.9872E-8	1.8138E-2
-1.2228E-1	2.7174E-1	-6.5918E-8	1.8158E-2
-8.1358E-2	2.8605E-1	-2.7877E-8	1.8178E-2
