jMRUI Data Textfile

Filename: mm3_corrected_4.7shift.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-3.0294E-1	6.8287E-1	2.4236E-7	3.6069E-2
-1.8889E-1	7.2259E-1	2.2158E-7	3.6106E-2
-6.9966E-2	7.4341E-1	1.8822E-7	3.6142E-2
5.0731E-2	7.4478E-1	1.4352E-7	3.6179E-2
1.7004E-1	7.267E-1	8.9378E-8	3.6216E-2
2.8485E-1	6.8963E-1	2.8255E-8	3.6252E-2
3.9216E-1	6.3455E-1	-3.6863E-8	3.6289E-2
4.8917E-1	5.6292E-1	-1.0264E-7	3.6326E-2
5.7334E-1	4.7662E-1	-1.6558E-7	3.6363E-2
6.4249E-1	3.7791E-1	-2.2231E-7	3.6399E-2
6.9481E-1	2.6937E-1	-2.6982E-7	3.6436E-2
7.2895E-1	1.5384E-1	-3.0577E-7	3.6473E-2
7.4402E-1	3.4358E-2	-3.2866E-7	3.651E-2
7.3964E-1	-8.5963E-2	-3.3802E-7	3.6547E-2
7.1593E-1	-2.0397E-1	-3.3444E-7	3.6584E-2
6.7353E-1	-3.1659E-1	-3.1949E-7	3.662E-2
6.1355E-1	-4.2088E-1	-2.9558E-7	3.6657E-2
5.3756E-1	-5.1411E-1	-2.6564E-7	3.6694E-2
4.4757E-1	-5.9385E-1	-2.3279E-7	3.6731E-2
3.4593E-1	-6.5804E-1	-1.9996E-7	3.6768E-2
2.3531E-1	-7.0499E-1	-1.6952E-7	3.6804E-2
1.186E-1	-7.3349E-1	-1.43E-7	3.6841E-2
-1.15E-3	-7.4281E-1	-1.2087E-7	3.6878E-2
-1.208E-1	-7.3271E-1	-1.025E-7	3.6915E-2
-2.3723E-1	-7.0347E-1	-8.6257E-8	3.6952E-2
-3.4739E-1	-6.5587E-1	-6.9706E-8	3.6988E-2
-4.4841E-1	-5.9115E-1	-4.9968E-8	3.7025E-2
-5.3766E-1	-5.1102E-1	-2.4121E-8	3.7062E-2
-6.128E-1	-4.1758E-1	1.0371E-8	3.7099E-2
-6.7189E-1	-3.1329E-1	5.5278E-8	3.7136E-2
-7.1339E-1	-2.0086E-1	1.1131E-7	3.7172E-2
-7.3622E-1	-8.3255E-2	1.7794E-7	3.7209E-2
-7.3979E-1	3.6458E-2	2.5344E-7	3.7246E-2
-7.2404E-1	1.5515E-1	3.3493E-7	3.7283E-2
-6.8937E-1	2.6972E-1	4.1877E-7	3.732E-2
-6.3671E-1	3.7717E-1	5.0083E-7	3.7356E-2
-5.6744E-1	4.7469E-1	5.7697E-7	3.7393E-2
-4.8338E-1	5.5976E-1	6.4344E-7	3.743E-2
-3.8675E-1	6.3015E-1	6.9724E-7	3.7466E-2
-2.8006E-1	6.8403E-1	7.3637E-7	3.7503E-2
-1.6613E-1	7.2E-1	7.6005E-7	3.754E-2
-4.7917E-2	7.3713E-1	7.6862E-7	3.7577E-2
7.1471E-2	7.3499E-1	7.6351E-7	3.7613E-2
1.8892E-1	7.1364E-1	7.4702E-7	3.765E-2
3.0135E-1	6.7366E-1	7.2195E-7	3.7687E-2
4.0584E-1	6.161E-1	6.9135E-7	3.7723E-2
4.9966E-1	5.4248E-1	6.5813E-7	3.776E-2
5.8036E-1	4.5473E-1	6.2478E-7	3.7797E-2
6.4585E-1	3.5515E-1	5.9314E-7	3.7834E-2
6.9441E-1	2.4636E-1	5.6427E-7	3.787E-2
7.248E-1	1.3119E-1	5.3839E-7	3.7907E-2
7.3623E-1	1.2679E-2	5.1493E-7	3.7944E-2
7.2842E-1	-1.0609E-1	4.9267E-7	3.7981E-2
7.0157E-1	-2.2201E-1	4.6994E-7	3.8017E-2
6.5641E-1	-3.3205E-1	4.4486E-7	3.8054E-2
5.9412E-1	-4.3335E-1	4.1561E-7	3.8091E-2
5.1636E-1	-5.2325E-1	3.8066E-7	3.8128E-2
4.2515E-1	-5.9941E-1	3.3894E-7	3.8165E-2
3.2289E-1	-6.5987E-1	2.9003E-7	3.8201E-2
2.1227E-1	-7.0304E-1	2.3417E-7	3.8238E-2
9.617E-2	-7.2781E-1	1.7229E-7	3.8275E-2
-2.2361E-2	-7.3354E-1	1.0584E-7	3.8312E-2
-1.4023E-1	-7.2011E-1	3.6724E-8	3.8348E-2
-2.5435E-1	-6.8786E-1	-3.295E-8	3.8385E-2
-3.6174E-1	-6.3766E-1	-1.0107E-7	3.8422E-2
-4.5961E-1	-5.7084E-1	-1.6571E-7	3.8459E-2
-5.454E-1	-4.8914E-1	-2.2534E-7	3.8496E-2
-6.1687E-1	-3.9473E-1	-2.7889E-7	3.8533E-2
-6.7218E-1	-2.9006E-1	-3.2587E-7	3.8569E-2
-7.0989E-1	-1.7789E-1	-3.6632E-7	3.8606E-2
-7.2901E-1	-6.1148E-2	-4.0076E-7	3.8643E-2
-7.2908E-1	5.7107E-2	-4.3005E-7	3.868E-2
-7.1009E-1	1.7378E-1	-4.5528E-7	3.8717E-2
-6.7256E-1	2.8584E-1	-4.7754E-7	3.8754E-2
-6.1749E-1	3.9034E-1	-4.9779E-7	3.879E-2
-5.4632E-1	4.8456E-1	-5.1675E-7	3.8827E-2
-4.6092E-1	5.6606E-1	-5.3479E-7	3.8864E-2
-3.6355E-1	6.327E-1	-5.5192E-7	3.8901E-2
-2.5675E-1	6.8276E-1	-5.6783E-7	3.8938E-2
-1.4332E-1	7.1495E-1	-5.8195E-7	3.8975E-2
-2.6226E-2	7.2843E-1	-5.9358E-7	3.9012E-2
9.1464E-2	7.2286E-1	-6.0199E-7	3.9048E-2
2.0667E-1	6.9841E-1	-6.0653E-7	3.9085E-2
3.164E-1	6.5573E-1	-6.0673E-7	3.9122E-2
4.1777E-1	5.9595E-1	-6.023E-7	3.9159E-2
5.0815E-1	5.2064E-1	-5.9315E-7	3.9196E-2
5.8518E-1	4.3179E-1	-5.7937E-7	3.9233E-2
6.4686E-1	3.3172E-1	-5.611E-7	3.927E-2
6.916E-1	2.2306E-1	-5.3853E-7	3.9306E-2
7.1822E-1	1.0865E-1	-5.118E-7	3.9343E-2
7.2606E-1	-8.4998E-3	-4.81E-7	3.938E-2
7.1492E-1	-1.2534E-1	-4.4615E-7	3.9417E-2
6.8511E-1	-2.3881E-1	-4.0728E-7	3.9454E-2
6.3742E-1	-3.4595E-1	-3.6447E-7	3.9491E-2
5.7311E-1	-4.4397E-1	-3.1792E-7	3.9528E-2
4.9388E-1	-5.3031E-1	-2.6808E-7	3.9564E-2
4.0181E-1	-6.0273E-1	-2.1562E-7	3.9601E-2
2.9932E-1	-6.5933E-1	-1.615E-7	3.9638E-2
1.8908E-1	-6.9867E-1	-1.069E-7	3.9675E-2
7.3993E-2	-7.1971E-1	-5.3164E-8	3.9712E-2
-4.2933E-2	-7.2194E-1	-1.6705E-9	3.9749E-2
-1.5864E-1	-7.0529E-1	4.6277E-8	3.9785E-2
-2.7011E-1	-6.7024E-1	8.9568E-8	3.9822E-2
-3.7443E-1	-6.177E-1	1.2737E-7	3.9859E-2
-4.6888E-1	-5.4906E-1	1.5916E-7	3.9896E-2
-5.51E-1	-4.6613E-1	1.8475E-7	3.9933E-2
-6.1866E-1	-3.711E-1	2.0419E-7	3.9969E-2
-6.7009E-1	-2.6644E-1	2.1771E-7	4.0006E-2
-7.0397E-1	-1.5491E-1	2.2558E-7	4.0043E-2
-7.1943E-1	-3.9432E-2	2.2807E-7	4.008E-2
-7.1608E-1	7.6982E-2	2.2533E-7	4.0117E-2
-6.9402E-1	1.9129E-1	2.1737E-7	4.0153E-2
-6.5384E-1	3.0049E-1	2.0411E-7	4.019E-2
-5.9662E-1	4.0176E-1	1.8542E-7	4.0227E-2
-5.2386E-1	4.9243E-1	1.6122E-7	4.0264E-2
-4.3747E-1	5.7017E-1	1.3158E-7	4.03E-2
-3.3973E-1	6.3294E-1	9.681E-8	4.0337E-2
-2.3319E-1	6.7911E-1	5.7471E-8	4.0374E-2
-1.2065E-1	7.0751E-1	1.4418E-8	4.0411E-2
-5.066E-3	7.1739E-1	-3.1269E-8	4.0448E-2
1.1055E-1	7.0851E-1	-7.835E-8	4.0485E-2
2.2318E-1	6.8114E-1	-1.2551E-7	4.0521E-2
3.2988E-1	6.3599E-1	-1.7145E-7	4.0558E-2
4.2786E-1	5.7426E-1	-2.1493E-7	4.0595E-2
5.1458E-1	4.9759E-1	-2.5482E-7	4.0632E-2
5.8777E-1	4.0798E-1	-2.901E-7	4.0669E-2
6.4554E-1	3.0779E-1	-3.1981E-7	4.0706E-2
6.864E-1	1.9966E-1	-3.4312E-7	4.0743E-2
