jMRUI Data Textfile

Filename: lip_c_correct_4.7shift.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-2.401E-1	-1.7257E-1	-3.6089E-8	1.7914E-2
-2.6367E-1	-1.3568E-1	9.5316E-9	1.7934E-2
-2.8146E-1	-9.5627E-2	6.3941E-8	1.7953E-2
-2.9306E-1	-5.3328E-2	1.1736E-7	1.7973E-2
-2.9821E-1	-9.752E-3	1.5836E-7	1.7993E-2
-2.9679E-1	3.4106E-2	1.7806E-7	1.8013E-2
-2.8885E-1	7.7249E-2	1.7278E-7	1.8032E-2
-2.7457E-1	1.187E-1	1.4437E-7	1.8052E-2
-2.5431E-1	1.5752E-1	9.8789E-8	1.8072E-2
-2.2854E-1	1.9286E-1	4.4056E-8	1.8092E-2
-1.9786E-1	2.2391E-1	-1.1336E-8	1.8111E-2
-1.6299E-1	2.5002E-1	-5.9803E-8	1.8131E-2
-1.2473E-1	2.7063E-1	-9.6167E-8	1.8151E-2
-8.3954E-2	2.853E-1	-1.1917E-7	1.8171E-2
-4.1599E-2	2.9375E-1	-1.3203E-7	1.8191E-2
1.3838E-3	2.9584E-1	-1.4116E-7	1.8211E-2
4.4033E-2	2.9158E-1	-1.5318E-7	1.823E-2
8.5406E-2	2.8113E-1	-1.7176E-7	1.825E-2
1.246E-1	2.6478E-1	-1.9611E-7	1.827E-2
1.6077E-1	2.4294E-1	-2.2183E-7	1.829E-2
1.9315E-1	2.1617E-1	-2.4313E-7	1.831E-2
2.2108E-1	1.8512E-1	-2.5498E-7	1.833E-2
2.44E-1	1.5053E-1	-2.5388E-7	1.8349E-2
2.6147E-1	1.132E-1	-2.3752E-7	1.8369E-2
2.732E-1	7.4E-2	-2.0457E-7	1.8389E-2
2.7901E-1	3.3811E-2	-1.5518E-7	1.8409E-2
2.7887E-1	-6.4692E-3	-9.2328E-8	1.8429E-2
2.7289E-1	-4.5958E-2	-2.2651E-8	1.8449E-2
2.6131E-1	-8.3808E-2	4.4191E-8	1.8469E-2
2.4447E-1	-1.1922E-1	9.7772E-8	1.8488E-2
2.2286E-1	-1.5148E-1	1.2992E-7	1.8508E-2
1.9703E-1	-1.7994E-1	1.3705E-7	1.8528E-2
1.6765E-1	-2.0407E-1	1.208E-7	1.8548E-2
1.3543E-1	-2.2344E-1	8.688E-8	1.8567E-2
1.0113E-1	-2.3774E-1	4.2816E-8	1.8587E-2
6.5555E-2	-2.4678E-1	-4.2316E-9	1.8607E-2
2.9501E-2	-2.505E-1	-4.894E-8	1.8627E-2
-6.2341E-3	-2.4895E-1	-8.8243E-8	1.8647E-2
-4.0886E-2	-2.4232E-1	-1.21E-7	1.8666E-2
-7.3734E-2	-2.3088E-1	-1.4742E-7	1.8686E-2
-1.0412E-1	-2.1503E-1	-1.6858E-7	1.8706E-2
-1.3146E-1	-1.9525E-1	-1.863E-7	1.8726E-2
-1.5526E-1	-1.7207E-1	-2.0282E-7	1.8746E-2
-1.7511E-1	-1.4612E-1	-2.2023E-7	1.8766E-2
-1.9073E-1	-1.1805E-1	-2.3937E-7	1.8785E-2
-2.0191E-1	-8.8544E-2	-2.5893E-7	1.8805E-2
-2.0857E-1	-5.8286E-2	-2.7528E-7	1.8825E-2
-2.1075E-1	-2.7962E-2	-2.8359E-7	1.8845E-2
-2.0856E-1	1.7689E-3	-2.7999E-7	1.8865E-2
-2.0222E-1	3.0285E-2	-2.6381E-7	1.8885E-2
-1.9204E-1	5.7017E-2	-2.3867E-7	1.8905E-2
-1.784E-1	8.1462E-2	-2.1157E-7	1.8924E-2
-1.6176E-1	1.0319E-1	-1.8985E-7	1.8944E-2
-1.426E-1	1.2184E-1	-1.7736E-7	1.8964E-2
-1.2147E-1	1.3716E-1	-1.7187E-7	1.8984E-2
-9.8915E-2	1.4898E-1	-1.6516E-7	1.9004E-2
-7.5505E-2	1.5721E-1	-1.4643E-7	1.9024E-2
-5.1794E-2	1.6185E-1	-1.0713E-7	1.9043E-2
-2.832E-2	1.63E-1	-4.5121E-8	1.9063E-2
-5.584E-3	1.6082E-1	3.4242E-8	1.9083E-2
1.5954E-2	1.5555E-1	1.2015E-7	1.9103E-2
3.5888E-2	1.4748E-1	2.0032E-7	1.9123E-2
5.3876E-2	1.3698E-1	2.6469E-7	1.9143E-2
6.9639E-2	1.2443E-1	3.0741E-7	1.9162E-2
8.2971E-2	1.1024E-1	3.2687E-7	1.9182E-2
9.374E-2	9.4836E-2	3.2434E-7	1.9202E-2
1.0188E-1	7.8662E-2	3.0235E-7	1.9221E-2
1.0741E-1	6.2138E-2	2.6363E-7	1.9241E-2
1.1039E-1	4.5668E-2	2.1088E-7	1.9261E-2
1.1096E-1	2.9626E-2	1.4752E-7	1.9281E-2
1.0931E-1	1.4348E-2	7.8513E-8	1.9301E-2
1.0566E-1	1.2695E-4	1.0592E-8	1.932E-2
1.0029E-1	-1.2798E-2	-4.8705E-8	1.934E-2
9.3483E-2	-2.4238E-2	-9.294E-8	1.936E-2
8.5546E-2	-3.4065E-2	-1.1872E-7	1.938E-2
7.6793E-2	-4.2203E-2	-1.2665E-7	1.94E-2
6.7531E-2	-4.8634E-2	-1.2089E-7	1.942E-2
5.8056E-2	-5.3388E-2	-1.0767E-7	1.944E-2
4.8641E-2	-5.6546E-2	-9.3608E-8	1.9459E-2
3.9532E-2	-5.8228E-2	-8.4533E-8	1.9479E-2
3.094E-2	-5.8591E-2	-8.4793E-8	1.9499E-2
2.3035E-2	-5.7816E-2	-9.6841E-8	1.9519E-2
1.5949E-2	-5.6107E-2	-1.2071E-7	1.9539E-2
9.7684E-3	-5.3676E-2	-1.5345E-7	1.9559E-2
4.5362E-3	-5.0739E-2	-1.8887E-7	1.9578E-2
2.5375E-4	-4.7508E-2	-2.1827E-7	1.9598E-2
-3.1169E-3	-4.418E-2	-2.3234E-7	1.9618E-2
-5.6488E-3	-4.0935E-2	-2.2393E-7	1.9638E-2
-7.4454E-3	-3.7926E-2	-1.9089E-7	1.9658E-2
-8.6344E-3	-3.5279E-2	-1.3751E-7	1.9678E-2
-9.3613E-3	-3.3087E-2	-7.3821E-8	1.9698E-2
-9.7822E-3	-3.1405E-2	-1.2708E-8	1.9718E-2
-1.0057E-2	-3.0256E-2	3.4115E-8	1.9737E-2
-1.0344E-2	-2.9626E-2	5.9834E-8	1.9757E-2
-1.0788E-2	-2.9469E-2	6.442E-8	1.9777E-2
-1.1521E-2	-2.9707E-2	5.3902E-8	1.9797E-2
-1.2652E-2	-3.0238E-2	3.7296E-8	1.9817E-2
-1.4265E-2	-3.0937E-2	2.2519E-8	1.9836E-2
-1.6414E-2	-3.1665E-2	1.3164E-8	1.9856E-2
-1.912E-2	-3.2273E-2	7.6382E-9	1.9876E-2
-2.2373E-2	-3.261E-2	9.4755E-10	1.9896E-2
-2.6129E-2	-3.2526E-2	-1.1993E-8	1.9916E-2
-3.0313E-2	-3.1885E-2	-3.3412E-8	1.9936E-2
-3.4821E-2	-3.0565E-2	-6.1617E-8	1.9955E-2
-3.9524E-2	-2.8466E-2	-9.2106E-8	1.9975E-2
-4.4271E-2	-2.5512E-2	-1.1992E-7	1.9995E-2
-4.8895E-2	-2.1661E-2	-1.4178E-7	2.0015E-2
-5.322E-2	-1.69E-2	-1.5685E-7	2.0035E-2
-5.7068E-2	-1.1253E-2	-1.6614E-7	2.0055E-2
-6.026E-2	-4.7757E-3	-1.7095E-7	2.0075E-2
-6.263E-2	2.4395E-3	-1.7161E-7	2.0094E-2
-6.4027E-2	1.027E-2	-1.6722E-7	2.0114E-2
-6.4319E-2	1.8564E-2	-1.5663E-7	2.0134E-2
-6.3403E-2	2.7146E-2	-1.3995E-7	2.0154E-2
-6.1206E-2	3.5817E-2	-1.1951E-7	2.0174E-2
-5.769E-2	4.437E-2	-9.9146E-8	2.0194E-2
-5.2854E-2	5.2584E-2	-8.2134E-8	2.0214E-2
-4.6733E-2	6.0242E-2	-6.8869E-8	2.0233E-2
-3.9401E-2	6.7127E-2	-5.6155E-8	2.0253E-2
-3.097E-2	7.304E-2	-3.8881E-8	2.0273E-2
-2.1585E-2	7.7796E-2	-1.3327E-8	2.0293E-2
-1.1423E-2	8.1235E-2	1.9871E-8	2.0313E-2
-6.8571E-4	8.323E-2	5.5025E-8	2.0333E-2
1.0401E-2	8.3683E-2	8.3534E-8	2.0353E-2
2.1598E-2	8.2538E-2	9.7793E-8	2.0372E-2
3.2657E-2	7.9775E-2	9.4717E-8	2.0392E-2
4.3327E-2	7.5418E-2	7.7005E-8	2.0412E-2
5.3362E-2	6.9529E-2	5.1554E-8	2.0432E-2
6.2528E-2	6.2212E-2	2.6189E-8	2.0452E-2
7.0612E-2	5.3608E-2	6.703E-9	2.0472E-2
7.742E-2	4.389E-2	-4.2238E-9	2.0491E-2
8.2794E-2	3.3261E-2	-6.1713E-9	2.0511E-2
8.6606E-2	2.1949E-2	5.7706E-10	2.0531E-2
8.8769E-2	1.02E-2	1.5902E-8	2.0551E-2
8.9234E-2	-1.7318E-3	3.9563E-8	2.0571E-2
8.7995E-2	-1.3585E-2	7.0365E-8	2.0591E-2
8.5089E-2	-2.5101E-2	1.0572E-7	2.0611E-2
8.0592E-2	-3.6034E-2	1.4196E-7	2.063E-2
7.462E-2	-4.6151E-2	1.7508E-7	2.065E-2
6.7323E-2	-5.5243E-2	2.0138E-7	2.067E-2
5.8882E-2	-6.3131E-2	2.1777E-7	2.069E-2
4.9504E-2	-6.9664E-2	2.2197E-7	2.071E-2
3.9414E-2	-7.4733E-2	2.1281E-7	2.073E-2
2.8853E-2	-7.8264E-2	1.905E-7	2.0749E-2
1.8065E-2	-8.0224E-2	1.5644E-7	2.0769E-2
7.2948E-3	-8.0621E-2	1.1275E-7	2.0789E-2
-3.2201E-3	-7.9503E-2	6.1718E-8	2.0809E-2
-1.3257E-2	-7.6955E-2	5.7879E-9	2.0829E-2
-2.2612E-2	-7.3095E-2	-5.2035E-8	2.0849E-2
-3.1109E-2	-6.8072E-2	-1.0767E-7	2.0868E-2
-3.8599E-2	-6.206E-2	-1.5591E-7	2.0888E-2
-4.4969E-2	-5.5251E-2	-1.9105E-7	2.0908E-2
-5.014E-2	-4.7849E-2	-2.0807E-7	2.0928E-2
-5.407E-2	-4.0068E-2	-2.0404E-7	2.0948E-2
-5.6756E-2	-3.2116E-2	-1.7935E-7	2.0968E-2
-5.823E-2	-2.4199E-2	-1.3814E-7	2.0988E-2
-5.8558E-2	-1.6506E-2	-8.7632E-8	2.1008E-2
-5.7837E-2	-9.2095E-3	-3.6353E-8	2.1028E-2
-5.619E-2	-2.4567E-3	8.2791E-9	2.1047E-2
-5.376E-2	3.6326E-3	4.1931E-8	2.1067E-2
-5.0708E-2	8.9699E-3	6.4101E-8	2.1087E-2
-4.7203E-2	1.35E-2	7.7285E-8	2.1107E-2
-4.3418E-2	1.7201E-2	8.4954E-8	2.1127E-2
-3.9521E-2	2.0086E-2	8.9262E-8	2.1147E-2
-3.5672E-2	2.2198E-2	8.9561E-8	2.1167E-2
-3.2015E-2	2.3612E-2	8.2497E-8	2.1186E-2
-2.8672E-2	2.4428E-2	6.3828E-8	2.1206E-2
-2.574E-2	2.4766E-2	3.1284E-8	2.1226E-2
-2.3289E-2	2.4762E-2	-1.2984E-8	2.1246E-2
-2.1356E-2	2.4564E-2	-6.1808E-8	2.1266E-2
-1.9944E-2	2.4321E-2	-1.0492E-7	2.1286E-2
-1.9026E-2	2.4179E-2	-1.326E-7	2.1306E-2
-1.8542E-2	2.4276E-2	-1.3932E-7	2.1325E-2
-1.84E-2	2.4732E-2	-1.2575E-7	2.1345E-2
-1.8486E-2	2.5648E-2	-9.8402E-8	2.1365E-2
-1.8662E-2	2.7095E-2	-6.7494E-8	2.1385E-2
-1.8774E-2	2.9116E-2	-4.3669E-8	2.1405E-2
-1.8659E-2	3.1719E-2	-3.4642E-8	2.1425E-2
-1.8151E-2	3.4876E-2	-4.2546E-8	2.1445E-2
-1.7087E-2	3.8523E-2	-6.3059E-8	2.1465E-2
-1.5315E-2	4.256E-2	-8.6979E-8	2.1484E-2
-1.2702E-2	4.6853E-2	-1.039E-7	2.1504E-2
-9.1409E-3	5.1237E-2	-1.0638E-7	2.1524E-2
-4.5536E-3	5.5522E-2	-9.2596E-8	2.1544E-2
1.1008E-3	5.9499E-2	-6.6367E-8	2.1564E-2
7.8229E-3	6.2943E-2	-3.4902E-8	2.1584E-2
