jMRUI Data Textfile

Filename: mm4_corrected_4.7shift.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.9672E-2	-1.055E-1	6.5328E-8	3.6061E-3
1.8362E-2	-1.0803E-1	5.9296E-8	3.6114E-3
6.8472E-3	-1.0936E-1	5.7299E-8	3.6167E-3
-4.7425E-3	-1.0947E-1	5.7375E-8	3.622E-3
-1.6278E-2	-1.0835E-1	5.6571E-8	3.6272E-3
-2.763E-2	-1.0602E-1	5.1832E-8	3.6325E-3
-3.8671E-2	-1.025E-1	4.1046E-8	3.6378E-3
-4.9278E-2	-9.7835E-2	2.393E-8	3.6431E-3
-5.9333E-2	-9.2077E-2	2.3674E-9	3.6484E-3
-6.8723E-2	-8.529E-2	-1.9979E-8	3.6537E-3
-7.7342E-2	-7.7549E-2	-3.8712E-8	3.659E-3
-8.5096E-2	-6.8941E-2	-5.0046E-8	3.6643E-3
-9.1896E-2	-5.9563E-2	-5.1964E-8	3.6697E-3
-9.7667E-2	-4.952E-2	-4.4742E-8	3.675E-3
-1.0235E-1	-3.8925E-2	-3.0663E-8	3.6803E-3
-1.0588E-1	-2.7895E-2	-1.308E-8	3.6856E-3
-1.0822E-1	-1.6554E-2	4.7263E-9	3.6909E-3
-1.0936E-1	-5.0297E-3	2.0381E-8	3.6962E-3
-1.0927E-1	6.5494E-3	3.2641E-8	3.7015E-3
-1.0796E-1	1.8054E-2	4.1111E-8	3.7068E-3
-1.0545E-1	2.9355E-2	4.5794E-8	3.7121E-3
-1.0175E-1	4.0326E-2	4.6861E-8	3.7173E-3
-9.6913E-2	5.0844E-2	4.4752E-8	3.7226E-3
-9.0994E-2	6.0792E-2	4.0451E-8	3.7279E-3
-8.4058E-2	7.0059E-2	3.5596E-8	3.7332E-3
-7.6183E-2	7.854E-2	3.2206E-8	3.7385E-3
-6.7456E-2	8.6142E-2	3.2055E-8	3.7438E-3
-5.7976E-2	9.2779E-2	3.5952E-8	3.7491E-3
-4.7848E-2	9.8377E-2	4.3361E-8	3.7544E-3
-3.7187E-2	1.0287E-1	5.2628E-8	3.7597E-3
-2.6111E-2	1.0622E-1	6.1781E-8	3.765E-3
