jMRUI Data Textfile

Filename: dss_Shift4_7.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
9.4705E-1	-4.1397E-8	-1.264E-5	9.7795E-3
9.468E-1	-4.1386E-8	-1.2453E-5	9.8271E-3
9.4655E-1	-4.1375E-8	-1.2663E-5	9.8744E-3
9.463E-1	-4.1364E-8	-1.3608E-5	9.9223E-3
9.4604E-1	-4.1353E-8	-1.3787E-5	9.9711E-3
9.4579E-1	-4.1342E-8	-1.3226E-5	1.0019E-2
9.4554E-1	-4.1331E-8	-1.2696E-5	1.0067E-2
9.4529E-1	-4.132E-8	-1.2883E-5	1.0115E-2
9.4504E-1	-4.1309E-8	-1.3198E-5	1.0163E-2
9.4478E-1	-4.1298E-8	-1.3039E-5	1.0211E-2
9.4453E-1	-4.1287E-8	-1.29E-5	1.0259E-2
9.4428E-1	-4.1276E-8	-1.2717E-5	1.0307E-2
9.4403E-1	-4.1265E-8	-1.2289E-5	1.0355E-2
9.4378E-1	-4.1254E-8	-1.2453E-5	1.0402E-2
9.4352E-1	-4.1243E-8	-1.2496E-5	1.045E-2
9.4327E-1	-4.1232E-8	-1.2207E-5	1.0498E-2
9.4302E-1	-4.1221E-8	-1.23E-5	1.0546E-2
9.4277E-1	-4.121E-8	-1.235E-5	1.0594E-2
9.4252E-1	-4.1199E-8	-1.2043E-5	1.0642E-2
9.4227E-1	-4.1188E-8	-1.1567E-5	1.0689E-2
9.4202E-1	-4.1177E-8	-1.1834E-5	1.0736E-2
9.4177E-1	-4.1166E-8	-1.2749E-5	1.0784E-2
9.4151E-1	-4.1155E-8	-1.3481E-5	1.0832E-2
9.4126E-1	-4.1144E-8	-1.3848E-5	1.088E-2
9.4101E-1	-4.1133E-8	-1.4129E-5	1.0928E-2
9.4076E-1	-4.1122E-8	-1.4275E-5	1.0977E-2
9.4051E-1	-4.1111E-8	-1.4453E-5	1.1025E-2
