jMRUI Data Textfile

Filename: NAA.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
4.8339E+03	-4.1003E+04	2.5763E+04	4.0579E+03
-4.7464E+03	-4.0912E+04	2.5763E+04	4.0605E+03
-1.4022E+04	-3.8768E+04	2.5763E+04	4.0630E+03
-2.2456E+04	-3.4586E+04	2.5764E+04	4.0656E+03
-2.9569E+04	-2.8462E+04	2.5764E+04	4.0682E+03
-3.5103E+04	-2.0809E+04	2.5764E+04	4.0707E+03
-3.8861E+04	-1.2116E+04	2.5764E+04	4.0733E+03
-4.0640E+04	-2.8772E+03	2.5764E+04	4.0759E+03
-4.0242E+04	6.4179E+03	2.5764E+04	4.0784E+03
-3.7560E+04	1.5296E+04	2.5764E+04	4.0810E+03
-3.2864E+04	2.3362E+04	2.5764E+04	4.0836E+03
-2.6519E+04	3.0238E+04	2.5764E+04	4.0861E+03
-1.8887E+04	3.5546E+04	2.5764E+04	4.0887E+03
-1.0333E+04	3.8910E+04	2.5764E+04	4.0913E+03
-1.2412E+03	4.0044E+04	2.5764E+04	4.0938E+03
7.9227E+03	3.9034E+04	2.5764E+04	4.0964E+03
1.6672E+04	3.6058E+04	2.5764E+04	4.0990E+03
2.4522E+04	3.1293E+04	2.5764E+04	4.1015E+03
3.0984E+04	2.4917E+04	2.5764E+04	4.1041E+03
3.5649E+04	1.7163E+04	2.5764E+04	4.1066E+03
3.8407E+04	8.4866E+03	2.5764E+04	4.1092E+03
3.9224E+04	-6.0314E+02	2.5764E+04	4.1118E+03
3.8065E+04	-9.5957E+03	2.5764E+04	4.1143E+03
3.4898E+04	-1.7981E+04	2.5764E+04	4.1169E+03
2.9768E+04	-2.5295E+04	2.5764E+04	4.1195E+03
2.3041E+04	-3.1257E+04	2.5764E+04	4.1221E+03
1.5165E+04	-3.5632E+04	2.5764E+04	4.1246E+03
6.5860E+03	-3.8186E+04	2.5764E+04	4.1272E+03
-2.2482E+03	-3.8684E+04	2.5764E+04	4.1298E+03
-1.0901E+04	-3.6982E+04	2.5764E+04	4.1323E+03
-1.8971E+04	-3.3299E+04	2.5764E+04	4.1349E+03
-2.6070E+04	-2.7945E+04	2.5764E+04	4.1375E+03
-3.1806E+04	-2.1228E+04	2.5764E+04	4.1400E+03
-3.5790E+04	-1.3458E+04	2.5764E+04	4.1426E+03
-3.7716E+04	-4.9728E+03	2.5764E+04	4.1452E+03
-3.7623E+04	3.7800E+03	2.5764E+04	4.1477E+03
-3.5633E+04	1.2324E+04	2.5764E+04	4.1503E+03
-3.1870E+04	2.0185E+04	2.5764E+04	4.1529E+03
-2.6457E+04	2.6885E+04	2.5764E+04	4.1554E+03
-1.9576E+04	3.2016E+04	2.5764E+04	4.1580E+03
-1.1647E+04	3.5432E+04	2.5764E+04	4.1606E+03
-3.1482E+03	3.7054E+04	2.5764E+04	4.1631E+03
5.4430E+03	3.6805E+04	2.5764E+04	4.1657E+03
1.3648E+04	3.4604E+04	2.5764E+04	4.1683E+03
2.1024E+04	3.0453E+04	2.5764E+04	4.1709E+03
2.7274E+04	2.4672E+04	2.5764E+04	4.1734E+03
3.2135E+04	1.7659E+04	2.5764E+04	4.1760E+03
3.5345E+04	9.8162E+03	2.5764E+04	4.1786E+03
3.6642E+04	1.5417E+03	2.5764E+04	4.1811E+03
3.5850E+04	-6.7652E+03	2.5764E+04	4.1837E+03
3.3138E+04	-1.4708E+04	2.5764E+04	4.1863E+03
2.8762E+04	-2.1891E+04	2.5764E+04	4.1889E+03
2.2977E+04	-2.7918E+04	2.5764E+04	4.1914E+03
1.6040E+04	-3.2393E+04	2.5764E+04	4.1940E+03
8.2394E+03	-3.4999E+04	2.5764E+04	4.1966E+03
4.1237E-01	-3.5729E+04	2.5764E+04	4.1991E+03
-8.2184E+03	-3.4657E+04	2.5764E+04	4.2017E+03
-1.5958E+04	-3.1855E+04	2.5764E+04	4.2043E+03
-2.2761E+04	-2.7394E+04	2.5764E+04	4.2069E+03
-2.8224E+04	-2.1409E+04	2.5764E+04	4.2094E+03
-3.2173E+04	-1.4281E+04	2.5764E+04	4.2120E+03
-3.4491E+04	-6.4507E+03	2.5764E+04	4.2146E+03
-3.5059E+04	1.6389E+03	2.5764E+04	4.2172E+03
-3.3759E+04	9.5460E+03	2.5764E+04	4.2197E+03
-3.0552E+04	1.6855E+04	2.5764E+04	4.2223E+03
-2.5711E+04	2.3258E+04	2.5764E+04	4.2249E+03
-1.9587E+04	2.8471E+04	2.5764E+04	4.2274E+03
-1.2531E+04	3.2212E+04	2.5764E+04	4.2300E+03
-4.8944E+03	3.4199E+04	2.5764E+04	4.2326E+03
2.9652E+03	3.4231E+04	2.5764E+04	4.2352E+03
1.0660E+04	3.2429E+04	2.5764E+04	4.2377E+03
1.7797E+04	2.8999E+04	2.5764E+04	4.2403E+03
2.3981E+04	2.4142E+04	2.5764E+04	4.2429E+03
2.8818E+04	1.8062E+04	2.5764E+04	4.2455E+03
3.1984E+04	1.1002E+04	2.5764E+04	4.2480E+03
3.3434E+04	3.3587E+03	2.5764E+04	4.2506E+03
3.3196E+04	-4.4320E+03	2.5764E+04	4.2532E+03
3.1293E+04	-1.1934E+04	2.5764E+04	4.2558E+03
2.7754E+04	-1.8712E+04	2.5764E+04	4.2583E+03
2.2666E+04	-2.4377E+04	2.5764E+04	4.2609E+03
1.6369E+04	-2.8732E+04	2.5764E+04	4.2635E+03
9.2658E+03	-3.1625E+04	2.5764E+04	4.2661E+03
1.7588E+03	-3.2908E+04	2.5764E+04	4.2686E+03
-5.7494E+03	-3.2428E+04	2.5764E+04	4.2712E+03
-1.2874E+04	-3.0112E+04	2.5765E+04	4.2738E+03
-1.9302E+04	-2.6186E+04	2.5765E+04	4.2764E+03
-2.4737E+04	-2.0952E+04	2.5765E+04	4.2789E+03
-2.8884E+04	-1.4713E+04	2.5765E+04	4.2815E+03
-3.1447E+04	-7.7706E+03	2.5765E+04	4.2841E+03
-3.2206E+04	-4.4133E+02	2.5765E+04	4.2867E+03
-3.1239E+04	6.9028E+03	2.5765E+04	4.2892E+03
-2.8701E+04	1.3876E+04	2.5765E+04	4.2918E+03
-2.4746E+04	2.0091E+04	2.5765E+04	4.2944E+03
-1.9528E+04	2.5163E+04	2.5765E+04	4.2970E+03
-1.3243E+04	2.8767E+04	2.5765E+04	4.2995E+03
-6.2571E+03	3.0826E+04	2.5765E+04	4.3021E+03
1.0211E+03	3.1325E+04	2.5765E+04	4.3047E+03
8.1833E+03	3.0249E+04	2.5765E+04	4.3073E+03
1.4821E+04	2.7581E+04	2.5765E+04	4.3099E+03
2.0565E+04	2.3370E+04	2.5765E+04	4.3124E+03
2.5199E+04	1.7914E+04	2.5765E+04	4.3150E+03
2.8548E+04	1.1573E+04	2.5765E+04	4.3176E+03
3.0434E+04	4.7090E+03	2.5765E+04	4.3202E+03
3.0683E+04	-2.3172E+03	2.5765E+04	4.3227E+03
2.9189E+04	-9.1545E+03	2.5765E+04	4.3253E+03
2.6134E+04	-1.5491E+04	2.5765E+04	4.3279E+03
2.1773E+04	-2.1025E+04	2.5765E+04	4.3305E+03
1.6359E+04	-2.5454E+04	2.5765E+04	4.3331E+03
1.0148E+04	-2.8476E+04	2.5765E+04	4.3356E+03
3.4127E+03	-2.9857E+04	2.5765E+04	4.3382E+03
-3.4940E+03	-2.9638E+04	2.5765E+04	4.3408E+03
-1.0200E+04	-2.7926E+04	2.5765E+04	4.3434E+03
-1.6332E+04	-2.4829E+04	2.5765E+04	4.3460E+03
-2.1519E+04	-2.0456E+04	2.5765E+04	4.3485E+03
-2.5441E+04	-1.4959E+04	2.5765E+04	4.3511E+03
-2.7995E+04	-8.6712E+03	2.5765E+04	4.3537E+03
-2.9128E+04	-1.9696E+03	2.5765E+04	4.3563E+03
-2.8790E+04	4.7682E+03	2.5765E+04	4.3588E+03
-2.6930E+04	1.1165E+04	2.5765E+04	4.3614E+03
-2.3558E+04	1.6874E+04	2.5765E+04	4.3640E+03
-1.8932E+04	2.1668E+04	2.5765E+04	4.3666E+03
-1.3369E+04	2.5352E+04	2.5765E+04	4.3692E+03
-7.1877E+03	2.7730E+04	2.5765E+04	4.3717E+03
-7.0740E+02	2.8607E+04	2.5765E+04	4.3743E+03
5.7565E+03	2.7853E+04	2.5765E+04	4.3769E+03
1.1899E+04	2.5610E+04	2.5765E+04	4.3795E+03
1.7418E+04	2.2086E+04	2.5765E+04	4.3820E+03
2.2011E+04	1.7487E+04	2.5765E+04	4.3846E+03
2.5376E+04	1.2023E+04	2.5765E+04	4.3872E+03
2.7272E+04	5.9251E+03	2.5765E+04	4.3898E+03
2.7704E+04	-4.7686E+02	2.5765E+04	4.3924E+03
2.6738E+04	-6.8291E+03	2.5765E+04	4.3949E+03
2.4441E+04	-1.2778E+04	2.5765E+04	4.3975E+03
2.0879E+04	-1.7969E+04	2.5765E+04	4.4001E+03
1.6165E+04	-2.2094E+04	2.5765E+04	4.4027E+03
1.0596E+04	-2.5028E+04	2.5765E+04	4.4053E+03
4.5169E+03	-2.6688E+04	2.5765E+04	4.4078E+03
-1.7299E+03	-2.6994E+04	2.5765E+04	4.4104E+03
-7.8003E+03	-2.5865E+04	2.5765E+04	4.4130E+03
-1.3373E+04	-2.3280E+04	2.5765E+04	4.4156E+03
-1.8217E+04	-1.9454E+04	2.5765E+04	4.4182E+03
-2.2122E+04	-1.4665E+04	2.5765E+04	4.4207E+03
-2.4880E+04	-9.1871E+03	2.5765E+04	4.4233E+03
-2.6281E+04	-3.2976E+03	2.5765E+04	4.4259E+03
-2.6179E+04	2.7244E+03	2.5765E+04	4.4285E+03
-2.4676E+04	8.5854E+03	2.5765E+04	4.4311E+03
-2.1936E+04	1.3988E+04	2.5765E+04	4.4336E+03
-1.8124E+04	1.8637E+04	2.5765E+04	4.4362E+03
-1.3404E+04	2.2233E+04	2.5765E+04	4.4388E+03
-7.9682E+03	2.4535E+04	2.5765E+04	4.4414E+03
-2.1201E+03	2.5517E+04	2.5765E+04	4.4440E+03
3.8088E+03	2.5210E+04	2.5765E+04	4.4466E+03
9.4873E+03	2.3642E+04	2.5765E+04	4.4491E+03
1.4584E+04	2.0843E+04	2.5765E+04	4.4517E+03
1.8805E+04	1.6889E+04	2.5765E+04	4.4543E+03
2.2008E+04	1.2041E+04	2.5765E+04	4.4569E+03
2.4088E+04	6.6094E+03	2.5765E+04	4.4595E+03
2.4939E+04	9.0121E+02	2.5765E+04	4.4621E+03
2.4457E+04	-4.7746E+03	2.5765E+04	4.4647E+03
2.2593E+04	-1.0125E+04	2.5766E+04	4.4672E+03
1.9525E+04	-1.4918E+04	2.5766E+04	4.4698E+03
1.5487E+04	-1.8937E+04	2.5766E+04	4.4724E+03
1.0715E+04	-2.1966E+04	2.5766E+04	4.4750E+03
5.4424E+03	-2.3788E+04	2.5766E+04	4.4776E+03
-8.6948E+01	-2.4244E+04	2.5766E+04	4.4802E+03
-5.5951E+03	-2.3400E+04	2.5766E+04	4.4827E+03
-1.0795E+04	-2.1382E+04	2.5766E+04	4.4853E+03
-1.5400E+04	-1.8313E+04	2.5766E+04	4.4879E+03
-1.9124E+04	-1.4318E+04	2.5766E+04	4.4905E+03
-2.1727E+04	-9.5506E+03	2.5766E+04	4.4931E+03
-2.3158E+04	-4.2868E+03	2.5766E+04	4.4957E+03
-2.3416E+04	1.1674E+03	2.5766E+04	4.4983E+03
-2.2498E+04	6.5060E+03	2.5766E+04	4.5008E+03
-2.0401E+04	1.1423E+04	2.5766E+04	4.5034E+03
-1.7169E+04	1.5643E+04	2.5766E+04	4.5060E+03
-1.3028E+04	1.9012E+04	2.5766E+04	4.5086E+03
-8.2516E+03	2.1406E+04	2.5766E+04	4.5112E+03
-3.1121E+03	2.2703E+04	2.5766E+04	4.5138E+03
2.1177E+03	2.2778E+04	2.5766E+04	4.5164E+03
7.1741E+03	2.1561E+04	2.5766E+04	4.5190E+03
1.1830E+04	1.9195E+04	2.5766E+04	4.5215E+03
1.5866E+04	1.5873E+04	2.5766E+04	4.5241E+03
1.9064E+04	1.1792E+04	2.5766E+04	4.5267E+03
2.1205E+04	7.1455E+03	2.5766E+04	4.5293E+03
2.2122E+04	2.1421E+03	2.5766E+04	4.5319E+03
2.1853E+04	-2.9586E+03	2.5766E+04	4.5345E+03
2.0483E+04	-7.8840E+03	2.5766E+04	4.5371E+03
