jMRUI Data Textfile

Filename: glu.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.5506E0	-8.1347E-1	3.7011E-4	1.9957E-1
2.4491E0	-1.1474E0	3.6987E-4	1.9981E-1
2.301E0	-1.4625E0	3.7055E-4	2.0005E-1
2.11E0	-1.7522E0	3.7105E-4	2.003E-1
1.881E0	-2.0106E0	3.7156E-4	2.0054E-1
1.6193E0	-2.2328E0	3.7184E-4	2.0078E-1
1.3312E0	-2.4148E0	3.7162E-4	2.0102E-1
1.0231E0	-2.5535E0	3.7202E-4	2.0126E-1
7.0195E-1	-2.6471E0	3.7214E-4	2.015E-1
3.7471E-1	-2.6947E0	3.7204E-4	2.0174E-1
4.8274E-2	-2.6967E0	3.7238E-4	2.0199E-1
-2.7068E-1	-2.6544E0	3.7245E-4	2.0223E-1
-5.7588E-1	-2.5702E0	3.7259E-4	2.0247E-1
-8.6158E-1	-2.4471E0	3.726E-4	2.0271E-1
-1.1227E0	-2.2892E0	3.7249E-4	2.0295E-1
-1.3549E0	-2.1013E0	3.73E-4	2.0319E-1
-1.5546E0	-1.8883E0	3.736E-4	2.0343E-1
-1.7194E0	-1.6559E0	3.7407E-4	2.0367E-1
-1.8475E0	-1.4099E0	3.746E-4	2.0392E-1
-1.9383E0	-1.156E0	3.7445E-4	2.0416E-1
-1.9919E0	-9.0012E-1	3.7371E-4	2.044E-1
-2.0094E0	-6.4766E-1	3.7333E-4	2.0464E-1
-1.9927E0	-4.0382E-1	3.733E-4	2.0488E-1
-1.9445E0	-1.7332E-1	3.7335E-4	2.0512E-1
-1.8679E0	3.9744E-2	3.7399E-4	2.0536E-1
-1.7668E0	2.3189E-1	3.747E-4	2.056E-1
-1.6454E0	4.0037E-1	3.7511E-4	2.0585E-1
-1.5081E0	5.432E-1	3.7463E-4	2.0609E-1
-1.3595E0	6.5915E-1	3.7356E-4	2.0633E-1
-1.2043E0	7.4779E-1	3.7322E-4	2.0657E-1
-1.0468E0	8.094E-1	3.7313E-4	2.0681E-1
